ecrivain_1,ecrivain_2,requete_1,requete_2,count,base1,base2,ratio_1,ratio_2,ratio_moy
armand petitjean,armand salacrou,armand%20petitjean,armand%20salacrou,0,128,2999,0,0,0
auguste angles,abel bonnard,auguste%20angles,abel%20bonnard,0,11,7883,0,0,0
auguste angles,abel hermant,auguste%20angles,abel%20hermant,0,11,14207,0,0,0
auguste angles,alain borne,auguste%20angles,alain%20borne,0,11,18,0,0,0
auguste angles,alain laubreaux,auguste%20angles,alain%20laubreaux,0,11,941,0,0,0
auguste angles,albert beguin,auguste%20angles,albert%20beguin,0,11,265,0,0,0
auguste angles,albert camus,auguste%20angles,albert%20camus,0,11,100,0,0,0
auguste angles,alexandre arnoux,auguste%20angles,alexandre%20arnoux,0,11,5329,0,0,0
auguste angles,andre billy,auguste%20angles,andre%20billy,0,11,10320,0,0,0
auguste angles,andre chamson,auguste%20angles,andre%20chamson,0,11,2853,0,0,0
auguste angles,andre chaumeix,auguste%20angles,andre%20chaumeix,0,11,7113,0,0,0
auguste angles,andre chevrillon,auguste%20angles,andre%20chevrillon,0,11,2737,0,0,0
auguste angles,andre demaison,auguste%20angles,andre%20demaison,0,11,3284,0,0,0
auguste angles,andre frenaud,auguste%20angles,andre%20frenaud,0,11,13,0,0,0
auguste angles,andre gide,auguste%20angles,andre%20gide,0,11,16619,0,0,0
auguste angles,andre malraux,auguste%20angles,andre%20malraux,0,11,3343,0,0,0
auguste angles,andre maurois,auguste%20angles,andre%20maurois,0,11,20351,0,0,0
auguste angles,andre rousseaux,auguste%20angles,andre%20rousseaux,0,11,3344,0,0,0
auguste angles,andre salmon,auguste%20angles,andre%20salmon,0,11,7480,0,0,0
auguste angles,andre therive,auguste%20angles,andre%20therive,0,11,9129,0,0,0
auguste angles,andre wurmser,auguste%20angles,andre%20wurmser,0,11,646,0,0,0
auguste angles,andree viollis,auguste%20angles,andree%20viollis,0,11,3309,0,0,0
auguste angles,armand petitjean,auguste%20angles,armand%20petitjean,0,11,128,0,0,0
auguste angles,armand salacrou,auguste%20angles,armand%20salacrou,0,11,2999,0,0,0
abel bonnard,charles maurras,abel%20bonnard,charles%20maurras,149,7883,27344,0.0189014334644171,0.00544909303686366,0.0121752632506404
abel hermant,charles maurras,abel%20hermant,charles%20maurras,86,14207,27344,0.00605335398043218,0.00314511410181393,0.00459923404112305
alain borne,charles maurras,alain%20borne,charles%20maurras,0,18,27344,0,0,0
alain laubreaux,charles maurras,alain%20laubreaux,charles%20maurras,3,941,27344,0.00318809776833156,0.000109713282621416,0.00164890552547649
albert beguin,charles maurras,albert%20beguin,charles%20maurras,3,265,27344,0.0113207547169811,0.000109713282621416,0.00571523399980127
albert camus,charles maurras,albert%20camus,charles%20maurras,0,100,27344,0,0,0
alexandre arnoux,charles maurras,alexandre%20arnoux,charles%20maurras,9,5329,27344,0.00168887220866954,0.000329139847864248,0.0010090060282669
andre billy,charles maurras,andre%20billy,charles%20maurras,21,10320,27344,0.00203488372093023,0.000767992978349912,0.00140143834964007
andre chamson,charles maurras,andre%20chamson,charles%20maurras,30,2853,27344,0.010515247108307,0.00109713282621416,0.0058061899672606
andre chaumeix,charles maurras,andre%20chaumeix,charles%20maurras,41,7113,27344,0.00576409391255448,0.00149941486249269,0.00363175438752358
andre chevrillon,charles maurras,andre%20chevrillon,charles%20maurras,23,2737,27344,0.00840336134453781,0.00084113516676419,0.004622248255651
andre demaison,charles maurras,andre%20demaison,charles%20maurras,8,3284,27344,0.00243605359317905,0.000292568753657109,0.00136431117341808
andre frenaud,charles maurras,andre%20frenaud,charles%20maurras,0,13,27344,0,0,0
andre gide,charles maurras,andre%20gide,charles%20maurras,194,16619,27344,0.0116733858836272,0.0070947922761849,0.00938408907990604
andre malraux,charles maurras,andre%20malraux,charles%20maurras,31,3343,27344,0.00927310798683817,0.0011337039204213,0.00520340595362973
andre maurois,charles maurras,andre%20maurois,charles%20maurras,222,20351,27344,0.0109085548621689,0.00811878291398479,0.00951366888807686
charles maurras,andre rousseaux,charles%20maurras,andre%20rousseaux,74,27344,3344,0.00270626097132826,0.0221291866028708,0.0124177237870995
charles maurras,andre salmon,charles%20maurras,andre%20salmon,27,27344,7480,0.000987419543592744,0.0036096256684492,0.00229852260602097
charles maurras,andre therive,charles%20maurras,andre%20therive,84,27344,9129,0.00307197191339965,0.00920144594150509,0.00613670892745237
charles maurras,andre wurmser,charles%20maurras,andre%20wurmser,1,27344,646,3.65710942071387e-05,0.00154798761609907,0.000792279355153105
charles maurras,andree viollis,charles%20maurras,andree%20viollis,4,27344,3309,0.000146284376828555,0.00120882441825325,0.000677554397540902
charles maurras,armand petitjean,charles%20maurras,armand%20petitjean,0,27344,128,0,0,0
charles maurras,armand salacrou,charles%20maurras,armand%20salacrou,0,27344,2999,0,0,0
auguste angles,charles maurras,auguste%20angles,charles%20maurras,0,11,27344,0,0,0
abel bonnard,charles plisnier,abel%20bonnard,charles%20plisnier,1,7883,719,0.00012685525815045,0.00139082058414465,0.000758837921147548
abel hermant,charles plisnier,abel%20hermant,charles%20plisnier,3,14207,719,0.000211163510945309,0.00417246175243394,0.00219181263168962
alain borne,charles plisnier,alain%20borne,charles%20plisnier,0,18,719,0,0,0
alain laubreaux,charles plisnier,alain%20laubreaux,charles%20plisnier,0,941,719,0,0,0
albert beguin,charles plisnier,albert%20beguin,charles%20plisnier,0,265,719,0,0,0
albert camus,charles plisnier,albert%20camus,charles%20plisnier,0,100,719,0,0,0
alexandre arnoux,charles plisnier,alexandre%20arnoux,charles%20plisnier,3,5329,719,0.000562957402889848,0.00417246175243394,0.00236770957766189
andre billy,charles plisnier,andre%20billy,charles%20plisnier,2,10320,719,0.000193798449612403,0.00278164116828929,0.00148771980895085
andre chamson,charles plisnier,andre%20chamson,charles%20plisnier,2,2853,719,0.000701016473887136,0.00278164116828929,0.00174132882108821
andre chaumeix,charles plisnier,andre%20chaumeix,charles%20plisnier,1,7113,719,0.000140587656403768,0.00139082058414465,0.000765704120274206
andre chevrillon,charles plisnier,andre%20chevrillon,charles%20plisnier,0,2737,719,0,0,0
andre demaison,charles plisnier,andre%20demaison,charles%20plisnier,0,3284,719,0,0,0
andre frenaud,charles plisnier,andre%20frenaud,charles%20plisnier,0,13,719,0,0,0
andre gide,charles plisnier,andre%20gide,charles%20plisnier,12,16619,719,0.000722065106203743,0.0166898470097357,0.00870595605796974
andre malraux,charles plisnier,andre%20malraux,charles%20plisnier,6,3343,719,0.00179479509422674,0.00834492350486787,0.00506985929954731
andre maurois,charles plisnier,andre%20maurois,charles%20plisnier,8,20351,719,0.000393101076114196,0.0111265646731572,0.00575983287463568
charles plisnier,andre rousseaux,charles%20plisnier,andre%20rousseaux,2,719,3344,0.00278164116828929,0.000598086124401914,0.0016898636463456
charles plisnier,andre salmon,charles%20plisnier,andre%20salmon,5,719,7480,0.00695410292072323,0.000668449197860963,0.00381127605929209
charles plisnier,andre therive,charles%20plisnier,andre%20therive,14,719,9129,0.019471488178025,0.00153357432358418,0.0105025312508046
charles plisnier,andre wurmser,charles%20plisnier,andre%20wurmser,1,719,646,0.00139082058414465,0.00154798761609907,0.00146940410012186
charles plisnier,andree viollis,charles%20plisnier,andree%20viollis,2,719,3309,0.00278164116828929,0.000604412209126624,0.00169302668870796
armand petitjean,charles plisnier,armand%20petitjean,charles%20plisnier,0,128,719,0,0,0
charles plisnier,armand salacrou,charles%20plisnier,armand%20salacrou,0,719,2999,0,0,0
auguste angles,charles plisnier,auguste%20angles,charles%20plisnier,0,11,719,0,0,0
charles maurras,charles plisnier,charles%20maurras,charles%20plisnier,3,27344,719,0.000109713282621416,0.00417246175243394,0.00214108751752768
abel bonnard,charles vildrac,abel%20bonnard,charles%20vildrac,1,7883,5850,0.00012685525815045,0.000170940170940171,0.000148897714545311
abel hermant,charles vildrac,abel%20hermant,charles%20vildrac,5,14207,5850,0.000351939184908848,0.000854700854700855,0.000603320019804851
alain borne,charles vildrac,alain%20borne,charles%20vildrac,0,18,5850,0,0,0
alain laubreaux,charles vildrac,alain%20laubreaux,charles%20vildrac,0,941,5850,0,0,0
albert beguin,charles vildrac,albert%20beguin,charles%20vildrac,0,265,5850,0,0,0
albert camus,charles vildrac,albert%20camus,charles%20vildrac,0,100,5850,0,0,0
alexandre arnoux,charles vildrac,alexandre%20arnoux,charles%20vildrac,11,5329,5850,0.00206417714392944,0.00188034188034188,0.00197225951213566
andre billy,charles vildrac,andre%20billy,charles%20vildrac,15,10320,5850,0.00145348837209302,0.00256410256410256,0.00200879546809779
andre chamson,charles vildrac,andre%20chamson,charles%20vildrac,40,2853,5850,0.0140203294777427,0.00683760683760684,0.0104289681576748
andre chaumeix,charles vildrac,andre%20chaumeix,charles%20vildrac,1,7113,5850,0.000140587656403768,0.000170940170940171,0.000155763913671969
andre chevrillon,charles vildrac,andre%20chevrillon,charles%20vildrac,0,2737,5850,0,0,0
andre demaison,charles vildrac,andre%20demaison,charles%20vildrac,5,3284,5850,0.00152253349573691,0.000854700854700855,0.00118861717521888
andre frenaud,charles vildrac,andre%20frenaud,charles%20vildrac,0,13,5850,0,0,0
andre gide,charles vildrac,andre%20gide,charles%20vildrac,93,16619,5850,0.00559600457307901,0.0158974358974359,0.0107467202352575
andre malraux,charles vildrac,andre%20malraux,charles%20vildrac,37,3343,5850,0.0110679030810649,0.00632478632478633,0.00869634470292562
andre maurois,charles vildrac,andre%20maurois,charles%20vildrac,29,20351,5850,0.00142499140091396,0.00495726495726496,0.00319112817908946
andre rousseaux,charles vildrac,andre%20rousseaux,charles%20vildrac,2,3344,5850,0.000598086124401914,0.000341880341880342,0.000469983233141128
andre salmon,charles vildrac,andre%20salmon,charles%20vildrac,55,7480,5850,0.00735294117647059,0.0094017094017094,0.00837732528908999
andre therive,charles vildrac,andre%20therive,charles%20vildrac,11,9129,5850,0.00120495125424471,0.00188034188034188,0.0015426465672933
charles vildrac,andre wurmser,charles%20vildrac,andre%20wurmser,27,5850,646,0.00461538461538462,0.0417956656346749,0.0232055251250298
charles vildrac,andree viollis,charles%20vildrac,andree%20viollis,35,5850,3309,0.00598290598290598,0.0105772136597159,0.00828005982131095
armand petitjean,charles vildrac,armand%20petitjean,charles%20vildrac,0,128,5850,0,0,0
armand salacrou,charles vildrac,armand%20salacrou,charles%20vildrac,10,2999,5850,0.00333444481493831,0.00170940170940171,0.00252192326217001
auguste angles,charles vildrac,auguste%20angles,charles%20vildrac,0,11,5850,0,0,0
charles maurras,charles vildrac,charles%20maurras,charles%20vildrac,11,27344,5850,0.000402282036278525,0.00188034188034188,0.0011413119583102
charles plisnier,charles vildrac,charles%20plisnier,charles%20vildrac,1,719,5850,0.00139082058414465,0.000170940170940171,0.000780880377542408
claude aveline,abel bonnard,claude%20aveline,abel%20bonnard,5,2018,7883,0.00247770069375619,0.000634276290752252,0.00155598849225422
claude aveline,abel hermant,claude%20aveline,abel%20hermant,3,2018,14207,0.00148662041625372,0.000211163510945309,0.000848891963599513
claude aveline,alain borne,claude%20aveline,alain%20borne,0,2018,18,0,0,0
claude aveline,alain laubreaux,claude%20aveline,alain%20laubreaux,3,2018,941,0.00148662041625372,0.00318809776833156,0.00233735909229264
claude aveline,albert beguin,claude%20aveline,albert%20beguin,0,2018,265,0,0,0
claude aveline,albert camus,claude%20aveline,albert%20camus,0,2018,100,0,0,0
alexandre arnoux,claude aveline,alexandre%20arnoux,claude%20aveline,7,5329,2018,0.00131356727340965,0.00346878097125867,0.00239117412233416
claude aveline,andre billy,claude%20aveline,andre%20billy,13,2018,10320,0.0064420218037661,0.00125968992248062,0.00385085586312336
claude aveline,andre chamson,claude%20aveline,andre%20chamson,52,2018,2853,0.0257680872150644,0.0182264283210655,0.021997257768065
claude aveline,andre chaumeix,claude%20aveline,andre%20chaumeix,0,2018,7113,0,0,0
claude aveline,andre chevrillon,claude%20aveline,andre%20chevrillon,2,2018,2737,0.000991080277502478,0.000730727073438071,0.000860903675470274
claude aveline,andre demaison,claude%20aveline,andre%20demaison,11,2018,3284,0.00545094152626363,0.00334957369062119,0.00440025760844241
claude aveline,andre frenaud,claude%20aveline,andre%20frenaud,0,2018,13,0,0,0
claude aveline,andre gide,claude%20aveline,andre%20gide,68,2018,16619,0.0336967294350842,0.00409170226848788,0.0188942158517861
claude aveline,andre malraux,claude%20aveline,andre%20malraux,73,2018,3343,0.0361744301288404,0.0218366736464254,0.0290055518876329
claude aveline,andre maurois,claude%20aveline,andre%20maurois,28,2018,20351,0.0138751238850347,0.00137585376639969,0.00762548882571719
claude aveline,andre rousseaux,claude%20aveline,andre%20rousseaux,1,2018,3344,0.000495540138751239,0.000299043062200957,0.000397291600476098
claude aveline,andre salmon,claude%20aveline,andre%20salmon,8,2018,7480,0.00396432111000991,0.00106951871657754,0.00251691991329373
claude aveline,andre therive,claude%20aveline,andre%20therive,28,2018,9129,0.0138751238850347,0.00306714864716836,0.00847113626610153
claude aveline,andre wurmser,claude%20aveline,andre%20wurmser,29,2018,646,0.0143706640237859,0.0448916408668731,0.0296311524453295
claude aveline,andree viollis,claude%20aveline,andree%20viollis,37,2018,3309,0.0183349851337958,0.0111816258688426,0.0147583055013192
claude aveline,armand petitjean,claude%20aveline,armand%20petitjean,0,2018,128,0,0,0
claude aveline,armand salacrou,claude%20aveline,armand%20salacrou,0,2018,2999,0,0,0
auguste angles,claude aveline,auguste%20angles,claude%20aveline,0,11,2018,0,0,0
claude aveline,charles maurras,claude%20aveline,charles%20maurras,7,2018,27344,0.00346878097125867,0.000255997659449971,0.00186238931535432
claude aveline,charles plisnier,claude%20aveline,charles%20plisnier,1,2018,719,0.000495540138751239,0.00139082058414465,0.000943180361447942
claude aveline,charles vildrac,claude%20aveline,charles%20vildrac,35,2018,5850,0.0173439048562934,0.00598290598290598,0.0116634054195997
abel bonnard,claude farrere,abel%20bonnard,claude%20farrere,163,7883,24465,0.0206774070785234,0.00666257919476804,0.0136699931366457
claude farrere,abel hermant,claude%20farrere,abel%20hermant,332,24465,14207,0.0135704067034539,0.0233687618779475,0.0184695842907007
alain borne,claude farrere,alain%20borne,claude%20farrere,0,18,24465,0,0,0
claude farrere,alain laubreaux,claude%20farrere,alain%20laubreaux,5,24465,941,0.000204373594931535,0.0053134962805526,0.00275893493774207
albert beguin,claude farrere,albert%20beguin,claude%20farrere,0,265,24465,0,0,0
albert camus,claude farrere,albert%20camus,claude%20farrere,0,100,24465,0,0,0
alexandre arnoux,claude farrere,alexandre%20arnoux,claude%20farrere,85,5329,24465,0.0159504597485457,0.00347435111383609,0.00971240543119089
andre billy,claude farrere,andre%20billy,claude%20farrere,73,10320,24465,0.00707364341085271,0.00298385448600041,0.00502874894842656
andre chamson,claude farrere,andre%20chamson,claude%20farrere,16,2853,24465,0.00560813179109709,0.000653995503780912,0.003131063647439
andre chaumeix,claude farrere,andre%20chaumeix,claude%20farrere,115,7113,24465,0.0161675804864333,0.0047005926834253,0.0104340865849293
andre chevrillon,claude farrere,andre%20chevrillon,claude%20farrere,88,2737,24465,0.0321519912312751,0.00359697527079501,0.0178744832510351
andre demaison,claude farrere,andre%20demaison,claude%20farrere,111,3284,24465,0.0338002436053593,0.00453709380748007,0.0191686687064197
claude farrere,andre frenaud,claude%20farrere,andre%20frenaud,0,24465,13,0,0,0
claude farrere,andre gide,claude%20farrere,andre%20gide,84,24465,16619,0.00343347639484979,0.0050544557434262,0.00424396606913799
claude farrere,andre malraux,claude%20farrere,andre%20malraux,23,24465,3343,0.00094011853668506,0.00688004786120251,0.00391008319894379
claude farrere,andre maurois,claude%20farrere,andre%20maurois,444,24465,20351,0.0181483752299203,0.0218171097243379,0.0199827424771291
claude farrere,andre rousseaux,claude%20farrere,andre%20rousseaux,7,24465,3344,0.000286123032904149,0.0020933014354067,0.00118971223415542
claude farrere,andre salmon,claude%20farrere,andre%20salmon,26,24465,7480,0.00106274269364398,0.00347593582887701,0.00226933926126049
claude farrere,andre therive,claude%20farrere,andre%20therive,106,24465,9129,0.00433272021254854,0.0116113484499945,0.00797203433127153
claude farrere,andre wurmser,claude%20farrere,andre%20wurmser,2,24465,646,8.17494379726139e-05,0.00309597523219814,0.00158886233508538
claude farrere,andree viollis,claude%20farrere,andree%20viollis,14,24465,3309,0.000572246065808298,0.00423088546388637,0.00240156576484733
claude farrere,armand petitjean,claude%20farrere,armand%20petitjean,1,24465,128,4.0874718986307e-05,0.0078125,0.00392668735949315
claude farrere,armand salacrou,claude%20farrere,armand%20salacrou,2,24465,2999,8.17494379726139e-05,0.000666888962987663,0.000374319200480138
auguste angles,claude farrere,auguste%20angles,claude%20farrere,0,11,24465,0,0,0
claude farrere,charles maurras,claude%20farrere,charles%20maurras,130,24465,27344,0.00531371346821991,0.00475424224692803,0.00503397785757397
claude farrere,charles plisnier,claude%20farrere,charles%20plisnier,1,24465,719,4.0874718986307e-05,0.00139082058414465,0.000715847651565476
claude farrere,charles vildrac,claude%20farrere,charles%20vildrac,6,24465,5850,0.000245248313917842,0.00102564102564103,0.000635444669779434
